,ticker1,ticker2,date
0,RNH4,RNM4,2024-03-21
1,RNM4,RNU4,2024-06-20
2,RNU4,RNZ4,2024-09-19
3,RNZ4,RNH5,2024-12-19
4,RNH5,RNM5,2025-03-21
5,RNM5,RNU5,2025-06-19
6,RNU5,RNZ5,2025-09-18
