,ticker1,ticker2,date
0,RMH4,RMM4,2024-03-13
1,RMM4,RMU4,2024-06-20
2,RMU4,RMZ4,2024-09-19
3,RMZ4,RMH5,2024-12-19
4,RMH5,RMM5,2025-03-20
5,RMM5,RMU5,2025-06-19
6,RMU5,RMZ5,2025-09-18
