,ticker1,ticker2,date
0,IRH4,IRM4,2024-03-21
1,IRM4,IRU4,2024-06-21
2,IRU4,IRZ4,2024-09-19
3,IRZ4,IRH5,2024-12-20
4,IRH5,IRM5,2025-03-19
5,IRM5,IRU5,2025-06-20
6,IRU5,IRZ5,2025-09-18
