,ticker1,ticker2,date
0,DJM4,DJU4,2024-06-21
1,DJU4,DJZ4,2024-09-20
2,DJZ4,DJH5,2024-12-20
3,DJH5,DJM5,2025-03-21
4,DJM5,DJU5,2025-06-20
5,DJU5,DJZ5,2025-09-18
