,ticker1,ticker2,date
0,MGH4,MGM4,2024-03-21
1,MGM4,MGU4,2024-06-21
2,MGU4,MGZ4,2024-09-19
3,MGZ4,MGH5,2024-12-18
4,MGH5,MGM5,2025-03-20
5,MGM5,MGU5,2025-06-19
6,MGU5,MGZ5,2025-09-18
