,ticker1,ticker2,date
0,LKH4,LKM4,2024-03-21
1,LKM4,LKU4,2024-06-20
2,LKU4,LKZ4,2024-09-20
3,LKZ4,LKH5,2024-12-19
4,LKH5,LKM5,2025-03-20
5,LKM5,LKU5,2025-06-19
6,LKU5,LKZ5,2025-09-18
