,ticker1,ticker2,date
0,HOH4,HOM4,2023-10-21
1,HOM4,HOU4,2023-12-29
2,HOU4,HOZ4,2024-05-03
3,HOZ4,HOH5,2024-06-22
4,HOH5,HOM5,2024-09-14
5,HOM5,HOU5,2025-01-15
6,HOU5,HOZ5,2025-03-26
