,ticker1,ticker2,date
0,SPH4,SPM4,2024-03-20
1,SPM4,SPU4,2024-06-20
2,SPU4,SPZ4,2024-09-19
3,SPZ4,SPH5,2024-12-19
4,SPH5,SPM5,2025-03-20
5,SPM5,SPU5,2025-06-19
6,SPU5,SPZ5,2025-09-16
