,ticker1,ticker2,date
0,GZH4,GZM4,2024-03-22
1,GZM4,GZU4,2024-06-20
2,GZU4,GZZ4,2024-09-19
3,GZZ4,GZH5,2024-12-19
4,GZH5,GZM5,2025-03-20
5,GZM5,GZU5,2025-06-19
6,GZU5,GZZ5,2025-09-18
