,ticker1,ticker2,date
0,TPM4,TPU4,2024-06-20
1,TPU4,TPZ4,2024-09-18
2,TPZ4,TPH5,2024-12-19
3,TPH5,TPM5,2025-03-18
4,TPM5,TPU5,2025-06-17
5,TPU5,TPZ5,2025-09-17
