,ticker1,ticker2,date
0,GDH4,GDM4,2024-03-22
1,GDM4,GDU4,2024-06-21
2,GDU4,GDZ4,2024-09-20
3,GDZ4,GDH5,2024-12-20
4,GDH5,GDM5,2025-03-21
5,GDM5,GDU5,2025-06-20
6,GDU5,GDZ5,2025-09-19
