,ticker1,ticker2,date
0,SNH4,SNM4,2024-03-21
1,SNM4,SNU4,2024-06-20
2,SNU4,SNZ4,2024-09-20
3,SNZ4,SNH5,2024-12-19
4,SNH5,SNM5,2025-03-21
5,SNM5,SNU5,2025-06-19
6,SNU5,SNZ5,2025-09-17
