,ticker1,ticker2,date
0,BSH4,BSM4,2024-03-22
1,BSM4,BSU4,2024-06-19
2,BSU4,BSZ4,2024-09-17
3,BSZ4,BSH5,2024-12-18
4,BSH5,BSM5,2025-03-15
5,BSM5,BSU5,2025-06-19
6,BSU5,BSZ5,2025-08-27
