,ticker1,ticker2,date
0,SEH4,SEM4,2024-04-09
1,SEM4,SEU4,2024-05-16
2,SEU4,SEZ4,2024-08-30
3,SEZ4,SEH5,2025-02-12
4,SEH5,SEM5,2025-03-21
5,SEM5,SEU5,2025-06-23
6,SEU5,SEZ5,2025-09-19
