,ticker1,ticker2,date
0,AFH4,AFM4,2024-03-21
1,AFM4,AFU4,2024-06-20
2,AFU4,AFZ4,2024-09-19
3,AFZ4,AFH5,2024-12-19
4,AFH5,AFM5,2025-03-20
5,AFM5,AFU5,2025-06-19
6,AFU5,AFZ5,2025-09-18
