,ticker1,ticker2,date
0,N2H4,N2M4,2024-02-07
1,N2M4,N2U4,2024-06-26
2,N2U4,N2Z4,2024-09-19
3,N2Z4,N2H5,2024-12-20
4,N2H5,N2M5,2025-03-21
5,N2M5,N2U5,2025-06-17
6,N2U5,N2Z5,2025-09-17
