,ticker1,ticker2,date
0,SAH4,SAK4,2023-10-13
1,SAK4,SAN4,2024-03-19
2,SAN4,SAV4,2024-06-07
3,SAV4,SAH5,2024-08-21
4,SAH5,SAK5,2024-10-03
5,SAK5,SAN5,2025-04-23
6,SAN5,SAV5,2025-07-01
