,ticker1,ticker2,date
0,BMF5,BMG5,2025-01-06
1,BMG5,BMH5,2025-02-03
2,BMH5,BMJ5,2025-03-03
3,BMJ5,BMK5,2025-04-01
4,BMK5,BMM5,2025-05-02
5,BMM5,BMN5,2025-06-02
6,BMN5,BMQ5,2025-07-01
7,BMQ5,BMU5,2025-08-01
8,BMU5,BMV5,2025-09-01
9,BMV5,BMX5,2025-10-01
10,BMX5,BMZ5,2025-11-03
