,ticker1,ticker2,date
0,SGH4,SGM4,2024-03-21
1,SGM4,SGU4,2024-06-21
2,SGU4,SGZ4,2024-09-20
3,SGZ4,SGH5,2024-12-20
4,SGH5,SGM5,2025-03-21
5,SGM5,SGU5,2025-06-11
6,SGU5,SGZ5,2025-09-18
