,ticker1,ticker2,date
0,YDU4,YDZ4,2024-09-17
1,YDZ4,YDH5,2024-12-19
2,YDH5,YDM5,2025-03-19
3,YDM5,YDU5,2025-06-19
4,YDU5,YDZ5,2025-09-18
