,ticker1,ticker2,date
0,SVH4,SVM4,2024-03-22
1,SVM4,SVU4,2024-06-21
2,SVU4,SVZ4,2024-09-20
3,SVZ4,SVH5,2024-12-20
4,SVH5,SVM5,2025-03-21
5,SVM5,SVU5,2025-06-20
6,SVU5,SVZ5,2025-09-19
