,ticker1,ticker2,date
0,GLH4,GLM4,2024-03-21
1,GLM4,GLU4,2024-06-20
2,GLU4,GLZ4,2024-09-18
3,GLZ4,GLH5,2024-12-19
4,GLH5,GLM5,2025-03-19
5,GLM5,GLU5,2025-06-19
6,GLU5,GLZ5,2025-09-18
