,ticker1,ticker2,date
0,BYH4,BYM4,2024-05-17
1,BYM4,BYH5,2024-11-15
2,BYH5,BYM5,2025-03-26
3,BYM5,BYU5,2025-06-26
4,BYU5,BYZ5,2025-07-17
