,ticker1,ticker2,date
0,HSH4,HSM4,2024-03-15
1,HSM4,HSU4,2024-06-20
2,HSU4,HSZ4,2024-09-20
3,HSZ4,HSH5,2024-12-18
4,HSH5,HSM5,2025-03-20
5,HSM5,HSU5,2025-06-19
6,HSU5,HSZ5,2025-09-18
