,ticker1,ticker2,date
0,GKH4,GKM4,2024-03-21
1,GKM4,GKU4,2024-04-09
2,GKU4,GKZ4,2024-09-19
3,GKZ4,GKH5,2024-12-20
4,GKH5,GKM5,2025-03-20
5,GKM5,GKU5,2025-06-19
6,GKU5,GKZ5,2025-09-18
