,ticker1,ticker2,date
0,CAH4,CAM4,2024-03-12
1,CAM4,CAU4,2024-06-04
2,CAU4,CAZ4,2024-08-13
3,CAZ4,CAH5,2024-12-06
4,CAH5,CAM5,2025-03-15
5,CAM5,CAU5,2025-04-03
6,CAU5,CAZ5,2025-09-12
