,ticker1,ticker2,date
0,SOH4,SOM4,2024-03-21
1,SOM4,SOU4,2024-06-21
2,SOU4,SOZ4,2024-09-19
3,SOZ4,SOH5,2024-12-20
4,SOH5,SOM5,2025-03-21
5,SOM5,SOU5,2025-06-19
6,SOU5,SOZ5,2025-09-04
