,ticker1,ticker2,date
0,MCH4,MCM4,2024-03-22
1,MCM4,MCU4,2024-07-10
2,MCU4,MCZ4,2024-09-19
3,MCZ4,MCH5,2024-12-19
4,MCH5,MCM5,2025-03-20
5,MCM5,MCU5,2025-06-18
6,MCU5,MCZ5,2025-09-18
