,ticker1,ticker2,date
0,KZH4,KZM4,2024-03-16
1,KZM4,KZU4,2024-06-14
2,KZU4,KZZ4,2024-10-08
3,KZZ4,KZH5,2024-12-18
4,KZH5,KZM5,2025-03-24
5,KZM5,KZU5,2025-03-26
6,KZU5,KZZ5,2025-06-04
