,ticker1,ticker2,date
0,EDH4,EDM4,2024-03-21
1,EDM4,EDU4,2024-06-20
2,EDU4,EDZ4,2024-09-13
3,EDZ4,EDH5,2024-12-19
4,EDH5,EDM5,2025-03-20
5,EDM5,EDU5,2025-06-19
6,EDU5,EDZ5,2025-09-19
