,ticker1,ticker2,date
0,S0H4,S0M4,2024-03-22
1,S0M4,S0U4,2024-04-09
2,S0U4,S0Z4,2024-09-10
3,S0Z4,S0H5,2024-12-07
4,S0H5,S0M5,2025-02-22
5,S0M5,S0U5,2025-06-18
6,S0U5,S0Z5,2025-09-13
