,ticker1,ticker2,date
0,ARH4,ARM4,2023-08-10
1,ARM4,ARU4,2023-11-14
2,ARU4,ARZ4,2023-12-28
3,ARZ4,ARH5,2024-07-03
4,ARH5,ARM5,2024-10-17
5,ARM5,ARU5,2024-10-19
6,ARU5,ARZ5,2025-09-23
