,ticker1,ticker2,date
0,I2H4,I2M4,2023-07-26
1,I2M4,I2U4,2023-09-27
2,I2U4,I2Z4,2024-05-18
3,I2Z4,I2H5,2025-01-06
4,I2H5,I2M5,2025-03-15
5,I2M5,I2U5,2025-03-18
6,I2U5,I2Z5,2025-03-25
