,ticker1,ticker2,date
0,NMH4,NMM4,2024-03-21
1,NMM4,NMU4,2024-06-21
2,NMU4,NMZ4,2024-09-20
3,NMZ4,NMH5,2024-12-20
4,NMH5,NMM5,2025-03-20
5,NMM5,NMU5,2025-06-19
6,NMU5,NMZ5,2025-09-18
