,ticker1,ticker2,date
0,MAH4,MAM4,2024-03-27
1,MAM4,MAU4,2024-06-24
2,MAU4,MAZ4,2024-09-20
3,MAZ4,MAH5,2024-11-29
4,MAH5,MAM5,2025-03-21
5,MAM5,MAU5,2025-05-23
6,MAU5,MAZ5,2025-07-22
