,ticker1,ticker2,date
0,UCH4,UCM4,2024-03-20
1,UCM4,UCU4,2024-05-30
2,UCU4,UCZ4,2024-09-19
3,UCZ4,UCH5,2024-12-20
4,UCH5,UCM5,2025-03-18
5,UCM5,UCU5,2025-06-20
6,UCU5,UCZ5,2025-09-18
