,ticker1,ticker2,date
0,CSH4,CSM4,2024-05-03
1,CSM4,CSU4,2024-06-25
2,CSU4,CSZ4,2024-08-31
3,CSZ4,CSH5,2024-10-08
4,CSH5,CSM5,2025-03-24
5,CSM5,CSU5,2025-05-17
6,CSU5,CSZ5,2025-08-27
