,ticker1,ticker2,date
0,BNH4,BNM4,2024-03-19
1,BNM4,BNU4,2024-06-15
2,BNU4,BNZ4,2024-09-18
3,BNZ4,BNH5,2024-12-20
4,BNH5,BNM5,2025-03-18
5,BNM5,BNU5,2025-06-20
6,BNU5,BNZ5,2025-09-23
