,ticker1,ticker2,date
0,FFJ5,FFK5,2025-04-24
1,FFK5,FFM5,2025-06-13
2,FFM5,FFN5,2025-07-08
3,FFN5,FFQ5,2025-07-30
4,FFQ5,FFU5,2025-08-27
5,FFU5,FFV5,2025-09-30
6,FFV5,FFX5,2025-10-21
7,FFX5,FFZ5,2025-11-27
