,ticker1,ticker2,date
0,LEM4,LEU4,2024-06-21
1,LEU4,LEZ4,2024-09-14
2,LEZ4,LEH5,2024-12-19
3,LEH5,LEM5,2025-03-18
4,LEM5,LEU5,2025-06-18
5,LEU5,LEZ5,2025-09-13
