,ticker1,ticker2,date
0,FSH4,FSM4,2024-03-21
1,FSM4,FSU4,2024-06-20
2,FSU4,FSZ4,2024-09-19
3,FSZ4,FSH5,2024-12-18
4,FSH5,FSM5,2025-03-19
5,FSM5,FSU5,2025-06-19
6,FSU5,FSZ5,2025-09-18
