,ticker1,ticker2,date
0,PIH4,PIM4,2024-03-22
1,PIM4,PIU4,2024-06-21
2,PIU4,PIZ4,2024-09-19
3,PIZ4,PIH5,2024-12-19
4,PIH5,PIM5,2025-03-21
5,PIM5,PIU5,2025-06-20
6,PIU5,PIZ5,2025-09-18
