,ticker1,ticker2,date
0,MFV4,MFX4,2024-11-02
1,MFX4,MFZ4,2024-11-06
2,MFZ4,MFH5,2024-12-04
3,MFH5,MFJ5,2025-04-25
4,MFJ5,MFK5,2025-05-27
5,MFK5,MFM5,2025-06-26
