,ticker1,ticker2,date
0,BBM4,BBU4,2024-07-02
1,BBU4,BBZ4,2024-09-18
2,BBZ4,BBH5,2025-01-06
3,BBH5,BBM5,2025-03-21
4,BBM5,BBU5,2025-06-23
5,BBU5,BBZ5,2025-09-18
