,ticker1,ticker2,date
0,PDH4,PDM4,2024-03-22
1,PDM4,PDU4,2024-06-21
2,PDU4,PDZ4,2024-09-20
3,PDZ4,PDH5,2024-12-20
4,PDH5,PDM5,2025-03-24
5,PDM5,PDU5,2025-06-23
6,PDU5,PDZ5,2025-09-19
