,ticker1,ticker2,date
0,ASH4,ASM4,2024-03-16
1,ASM4,ASU4,2024-05-24
2,ASU4,ASZ4,2024-08-31
3,ASZ4,ASH5,2024-12-17
4,ASH5,ASM5,2025-03-18
5,ASM5,ASU5,2025-06-18
6,ASU5,ASZ5,2025-09-18
