,ticker1,ticker2,date
0,RBH4,RBM4,2024-02-23
1,RBM4,RBU4,2024-05-22
2,RBU4,RBZ4,2024-08-17
3,RBZ4,RBH5,2024-11-20
4,RBH5,RBM5,2025-03-03
5,RBM5,RBU5,2025-06-02
6,RBU5,RBZ5,2025-09-01
