,ticker1,ticker2,date
0,CFH4,CFM4,2024-03-20
1,CFM4,CFU4,2024-03-29
2,CFU4,CFZ4,2024-09-18
3,CFZ4,CFH5,2024-12-17
4,CFH5,CFM5,2025-03-19
5,CFM5,CFU5,2025-05-21
6,CFU5,CFZ5,2025-09-13
