,ticker1,ticker2,date
0,PSH4,PSM4,2024-03-22
1,PSM4,PSU4,2024-06-20
2,PSU4,PSZ4,2024-09-19
3,PSZ4,PSH5,2024-12-20
4,PSH5,PSM5,2025-03-21
5,PSM5,PSU5,2025-06-20
6,PSU5,PSZ5,2025-09-17
