,ticker1,ticker2,date
0,UTH4,UTM4,2024-03-25
1,UTM4,UTH5,2024-12-02
2,UTH5,UTM5,2025-01-28
3,UTM5,UTU5,2025-05-23
4,UTU5,UTZ5,2025-06-26
