,ticker1,ticker2,date
0,AUH4,AUM4,2024-03-20
1,AUM4,AUU4,2024-04-19
2,AUU4,AUZ4,2024-09-18
3,AUZ4,AUH5,2025-01-03
4,AUH5,AUM5,2025-03-20
5,AUM5,AUU5,2025-06-16
6,AUU5,AUZ5,2025-09-11
