,ticker1,ticker2,date
0,HYH4,HYM4,2024-03-21
1,HYM4,HYU4,2024-06-21
2,HYU4,HYZ4,2024-09-19
3,HYZ4,HYH5,2024-12-19
4,HYH5,HYM5,2025-03-19
5,HYM5,HYU5,2025-06-19
6,HYU5,HYZ5,2025-09-16
