,ticker1,ticker2,date
0,DXH4,DXM4,2024-03-18
1,DXM4,DXU4,2024-06-24
2,DXU4,DXZ4,2024-09-14
3,DXZ4,DXH5,2024-12-20
4,DXH5,DXM5,2025-03-13
5,DXM5,DXU5,2025-06-20
6,DXU5,DXZ5,2025-09-19
