,ticker1,ticker2,date
0,VKH4,VKM4,2024-03-21
1,VKM4,VKU4,2024-06-20
2,VKU4,VKZ4,2024-09-19
3,VKZ4,VKH5,2024-12-19
4,VKH5,VKM5,2025-03-20
5,VKM5,VKU5,2025-06-19
6,VKU5,VKZ5,2025-09-19
